Location ID,Observed Property ID,Observed DateTime,Result Value,Result Unit,Lab: MDL,,,,,,,,
RLE,Total suspended solids,2026-01-19 12:00:00.000+10:00,7,mg/L,5,,,,,,,,
RLW,Total suspended solids,2026-01-19 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Ammonia as N,2025-11-24 12:00:00.000+10:00,0.02,mg/L,0.01,,,RLW,Total Nitrogen as N,2024-04-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Ammonia as N,2025-11-24 12:00:00.000+10:00,0.01,mg/L,0.01,,,RLM,Total Nitrogen as N,2024-04-03 12:00:00.000+10:00,0.6,mg/L,0.1
RLE,Ammonia as N,2025-11-24 12:00:00.000+10:00,0.01,mg/L,0.01,,,RLE,Total Nitrogen as N,2024-04-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Dissolved Reactive Phosphorus as P,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2024-04-02 12:00:00.000+10:00,0.6,mg/L,0.1
RLW,Dissolved Reactive Phosphorus as P,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2024-04-02 12:00:00.000+10:00,0.6,mg/L,0.1
RLE,Dissolved Reactive Phosphorus as P,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2024-04-02 12:00:00.000+10:00,0.6,mg/L,0.1
RLM,Nitrate as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2024-03-18 12:00:00.000+10:00,0.6,mg/L,0.1
RLE,Nitrate as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2024-03-18 12:00:00.000+10:00,0.6,mg/L,0.1
RLW,Nitrate as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2024-03-18 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Nitrite + Nitrate as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2024-03-04 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Nitrite + Nitrate as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2024-03-04 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Nitrite + Nitrate as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2024-03-04 12:00:00.000+10:00,0.6,mg/L,0.1
RLE,Nitrite as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.7,mg/L,0.1
RLW,Nitrite as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.8,mg/L,0.1
RLM,Nitrite as N,2025-11-24 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2024-02-19 12:00:00.000+10:00,0.8,mg/L,0.1
RLW,Total Kjeldahl Nitrogen as N,2025-11-24 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLE,Total Nitrogen as N,2024-02-09 12:00:00.000+11:00,0.6,mg/L,0.1
RLM,Total Kjeldahl Nitrogen as N,2025-11-24 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLW,Total Nitrogen as N,2024-02-09 12:00:00.000+11:00,0.6,mg/L,0.1
RLE,Total Kjeldahl Nitrogen as N,2025-11-24 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLM,Total Nitrogen as N,2024-02-09 12:00:00.000+11:00,0.6,mg/L,0.1
RLM,Total Nitrogen as N,2025-11-24 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2025-11-24 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2025-11-24 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Phosphorus as P,2025-11-24 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Total Phosphorus as P,2025-11-24 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2025-11-24 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total suspended solids,2025-11-24 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2025-11-24 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2025-11-24 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLM,Ammonia as N,2025-11-10 12:00:00.000+10:00,0.01,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Ammonia as N,2025-11-10 12:00:00.000+10:00,0.01,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.4,mg/L,0.1
RLW,Ammonia as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-12-27 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Dissolved Reactive Phosphorus as P,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.4,mg/L,0.1
RLW,Dissolved Reactive Phosphorus as P,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Dissolved Reactive Phosphorus as P,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-12-11 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Nitrate as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-11-27 12:00:00.000+10:00,0.4,mg/L,0.1
RLW,Nitrate as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-11-27 12:00:00.000+10:00,0.4,mg/L,0.1
RLM,Nitrate as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-11-27 12:00:00.000+10:00,0.4,mg/L,0.1
RLE,Nitrite + Nitrate as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-11-13 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Nitrite + Nitrate as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-11-13 12:00:00.000+10:00,0.4,mg/L,0.1
RLW,Nitrite + Nitrate as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-11-13 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Nitrite as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-10-31 12:00:00.000+10:00,0.4,mg/L,0.1
RLM,Nitrite as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-10-31 12:00:00.000+10:00,0.3,mg/L,0.1
RLE,Nitrite as N,2025-11-10 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-10-31 12:00:00.000+10:00,0.3,mg/L,0.1
RLM,Total Kjeldahl Nitrogen as N,2025-11-10 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLE,Total Nitrogen as N,2023-10-16 12:00:00.000+10:00,0.4,mg/L,0.1
RLW,Total Kjeldahl Nitrogen as N,2025-11-10 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLM,Total Nitrogen as N,2023-10-16 12:00:00.000+10:00,0.4,mg/L,0.1
RLE,Total Kjeldahl Nitrogen as N,2025-11-10 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLW,Total Nitrogen as N,2023-10-16 12:00:00.000+10:00,0.4,mg/L,0.1
RLM,Total Nitrogen as N,2025-11-10 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2025-11-10 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2025-11-10 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Phosphorus as P,2025-11-10 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2025-11-10 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLW,Total Phosphorus as P,2025-11-10 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Total suspended solids,2025-11-10 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLM,Total suspended solids,2025-11-10 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2025-11-10 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLM,Ammonia as N,2025-10-27 12:00:00.000+10:00,0.02,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Ammonia as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Ammonia as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-08-01 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Dissolved Reactive Phosphorus as P,2025-10-27 12:00:00.000+10:00,0.02,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.6,mg/L,0.1
RLW,Dissolved Reactive Phosphorus as P,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Dissolved Reactive Phosphorus as P,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-07-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Nitrate as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.4,mg/L,0.1
RLW,Nitrate as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Nitrate as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-06-05 12:00:00.000+10:00,0.3,mg/L,0.1
RLE,Nitrite + Nitrate as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.7,mg/L,0.1
RLM,Nitrite + Nitrate as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Nitrite + Nitrate as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Nitrite as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.6,mg/L,0.1
RLW,Nitrite as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Nitrite as N,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Total Kjeldahl Nitrogen as N,2025-10-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLM,Total Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Total Kjeldahl Nitrogen as N,2025-10-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLE,Total Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Total Kjeldahl Nitrogen as N,2025-10-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLW,Total Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.6,mg/L,0.1
RLW,Total Nitrogen as N,2025-10-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2025-10-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2025-10-27 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Phosphorus as P,2025-10-27 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2025-10-27 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Total Phosphorus as P,2025-10-27 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total suspended solids,2025-10-27 12:00:00.000+10:00,6,mg/L,5,,,,,,,,
RLW,Total suspended solids,2025-10-27 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2025-10-27 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Ammonia as N,2025-10-13 12:00:00.000+10:00,0.08,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-01-23 12:00:00.000+10:00,0.4,mg/L,0.1
RLW,Ammonia as N,2025-10-13 12:00:00.000+10:00,0.04,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-01-23 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Ammonia as N,2025-10-13 12:00:00.000+10:00,0.02,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-01-23 12:00:00.000+10:00,0.6,mg/L,0.1
RLW,Dissolved Reactive Phosphorus as P,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-01-09 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Dissolved Reactive Phosphorus as P,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-01-09 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Dissolved Reactive Phosphorus as P,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-01-09 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Nitrate as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2023-01-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Nitrate as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2023-01-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Nitrate as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2023-01-03 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Nitrite + Nitrate as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2022-12-12 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Nitrite + Nitrate as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2022-12-12 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Nitrite + Nitrate as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2022-12-12 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Nitrite as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLW,Total Nitrogen as N,2022-11-28 12:00:00.000+10:00,0.4,mg/L,0.1
RLE,Nitrite as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLE,Total Nitrogen as N,2022-11-28 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Nitrite as N,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,RLM,Total Nitrogen as N,2022-11-28 12:00:00.000+10:00,0.5,mg/L,0.1
RLW,Total Kjeldahl Nitrogen as N,2025-10-13 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLE,Total Nitrogen as N,2022-11-14 12:00:00.000+10:00,0.5,mg/L,0.1
RLE,Total Kjeldahl Nitrogen as N,2025-10-13 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLW,Total Nitrogen as N,2022-11-14 12:00:00.000+10:00,0.5,mg/L,0.1
RLM,Total Kjeldahl Nitrogen as N,2025-10-13 12:00:00.000+10:00,0.4,mg/L,0.1,,,RLM,Total Nitrogen as N,2022-11-14 12:00:00.000+10:00,0.4,mg/L,0.1
RLM,Total Nitrogen as N,2025-10-13 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2025-10-13 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2025-10-13 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLW,Total Phosphorus as P,2025-10-13 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2025-10-13 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Total suspended solids,2025-10-13 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2025-10-13 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2025-10-13 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLM,Ammonia as N,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLE,Ammonia as N,2025-09-29 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLW,Ammonia as N,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2025-09-29 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2025-09-29 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2025-09-29 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2025-09-29 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2025-09-29 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2025-09-29 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2025-09-29 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2025-09-29 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2025-09-29 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2025-09-29 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2025-09-29 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2025-09-29 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2025-09-29 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Phosphorus as P,2025-09-29 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2025-09-29 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2025-09-29 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLE,Total suspended solids,2025-09-29 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2025-09-29 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLM,Total suspended solids,2025-09-29 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Ammonia as N,2025-09-15 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,
RLE,Ammonia as N,2025-09-15 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Ammonia as N,2025-09-15 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2025-09-15 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2025-09-15 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2025-09-15 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2025-09-15 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2025-09-15 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2025-09-15 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2025-09-15 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2025-09-15 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2025-09-15 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2025-09-15 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2025-09-15 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2025-09-15 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2025-09-15 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2025-09-15 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2025-09-15 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2025-09-15 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2025-09-15 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2025-09-15 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Phosphorus as P,2025-09-15 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2025-09-15 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2025-09-15 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,
RLM,Total suspended solids,2025-09-15 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2025-09-15 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2025-09-15 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Ammonia as N,2025-09-01 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLE,Ammonia as N,2025-09-01 12:00:00.000+10:00,0.06,mg/L,0.01,,,,,,,,
RLM,Ammonia as N,2025-09-01 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2025-09-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2025-09-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2025-09-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2025-09-01 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2025-09-01 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2025-09-01 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2025-09-01 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2025-09-01 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2025-09-01 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2025-09-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLE,Nitrite as N,2025-09-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrite as N,2025-09-01 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Total Kjeldahl Nitrogen as N,2025-09-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Kjeldahl Nitrogen as N,2025-09-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLE,Total Kjeldahl Nitrogen as N,2025-09-01 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,
RLW,Total Nitrogen as N,2025-09-01 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,
RLM,Total Nitrogen as N,2025-09-01 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,
RLE,Total Nitrogen as N,2025-09-01 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,
RLW,Total Phosphorus as P,2025-09-01 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total Phosphorus as P,2025-09-01 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,
RLE,Total Phosphorus as P,2025-09-01 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,
RLM,Total suspended solids,2025-09-01 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLW,Total suspended solids,2025-09-01 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Total suspended solids,2025-09-01 12:00:00.000+10:00,,mg/L,5,,,,,,,,
RLE,Ammonia as N,2025-08-04 12:00:00.000+10:00,0.08,mg/L,0.01,,,,,,,,
RLM,Ammonia as N,2025-08-04 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,
RLW,Ammonia as N,2025-08-04 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,
RLE,Dissolved Reactive Phosphorus as P,2025-08-04 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLW,Dissolved Reactive Phosphorus as P,2025-08-04 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Dissolved Reactive Phosphorus as P,2025-08-04 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
RLM,Nitrate as N,2025-08-04 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLW,Nitrate as N,2025-08-04 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLE,Nitrate as N,2025-08-04 12:00:00.000+10:00,0.11,mg/L,0.01,,,,,,,,
RLM,Nitrite + Nitrate as N,2025-08-04 12:00:00.000+10:00,0.11,mg/L,0.01,,,,,,,,
RLE,Nitrite + Nitrate as N,2025-08-04 12:00:00.000+10:00,0.12,mg/L,0.01,,,,,,,,
RLW,Nitrite + Nitrate as N,2025-08-04 12:00:00.000+10:00,0.1,mg/L,0.01,,,,,,,,
RLW,Nitrite as N,2025-08-04 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,
