Location ID,Observed Property ID,Observed DateTime,Result Value,Result Unit,Lab: MDL,,,,,,,,,
WULM,Synechococcus cf_Biovolume,2023-05-03 12:00:00.000+10:00,0.001,mm3/l,,,,,,,,,,
WULE,Synechococcus cf_Biovolume,2023-05-03 12:00:00.000+10:00,0.003,mm3/l,,,,,,,,,,
WULW,Synechococcus cf_Biovolume,2023-05-03 12:00:00.000+10:00,0.004,mm3/l,,,,,,,,,,
WULW,Synechococcus cf_Cell count,2023-05-03 12:00:00.000+10:00,705,cells/ml,,,,,,,,,,
WULE,Synechococcus cf_Cell count,2023-05-03 12:00:00.000+10:00,484,cells/ml,,,,,,,,,,
WULM,Synechococcus cf_Cell count,2023-05-03 12:00:00.000+10:00,207,cells/ml,,,,,,,,,,
WULE,Total Cyanobacteria,2023-05-03 12:00:00.000+10:00,41600,cells/ml,,,,,,,,,,
WULW,Total Cyanobacteria,2023-05-03 12:00:00.000+10:00,65620,cells/ml,,,,,,,,,,
WULM,Total Cyanobacteria,2023-05-03 12:00:00.000+10:00,45800,cells/ml,,,,,,,,,,
WULM,Total Kjeldahl Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULW,Total Kjeldahl Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULE,Total Kjeldahl Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULM,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULW,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.4,mg/L,0.1,,,,,,,,,
WULE,Total Nitrogen as N,2023-05-03 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULW,Total Phosphorus as P,2023-05-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULM,Total Phosphorus as P,2023-05-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULE,Total Phosphorus as P,2023-05-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULE,Total suspended solids,2023-05-03 12:00:00.000+10:00,6,mg/L,5,,,,,,,,,
WULM,Total suspended solids,2023-05-03 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULW,Total suspended solids,2023-05-03 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULW,Woronichinia_Biovolume,2023-05-03 12:00:00.000+10:00,0.04,mm3/l,,,,,,,,,,
WULW,Woronichinia_Cell count,2023-05-03 12:00:00.000+10:00,2219,cells/ml,,,,,,,,,,
WULW,Ammonia as N,2023-04-17 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULM,Ammonia as N,2023-04-17 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULE,Ammonia as N,2023-04-17 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULE,Dissolved Reactive Phosphorus as P,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Dissolved Reactive Phosphorus as P,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Dissolved Reactive Phosphorus as P,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrate as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrate as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrate as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite + Nitrate as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite + Nitrate as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite + Nitrate as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite as N,2023-04-17 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Total Kjeldahl Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULW,Total Kjeldahl Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULM,Total Kjeldahl Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULM,Total Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULW,Total Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULE,Total Nitrogen as N,2023-04-17 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULE,Total Phosphorus as P,2023-04-17 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULW,Total Phosphorus as P,2023-04-17 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULM,Total Phosphorus as P,2023-04-17 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,,
WULE,Total suspended solids,2023-04-17 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULW,Total suspended solids,2023-04-17 12:00:00.000+10:00,7,mg/L,5,,,,,,,,,
WULM,Total suspended solids,2023-04-17 12:00:00.000+10:00,8,mg/L,5,,,,,,,,,
WULE,Blue green colonial alga_Biovolume,2023-04-17 08:25:00.000+10:00,0.073,mm3/l,,,,,,,,,,
WULE,Blue green colonial alga_Cell count,2023-04-17 08:25:00.000+10:00,16730,cells/ml,,,,,,,,,,
WULE,Chlorophyll - a,2023-04-17 08:25:00.000+10:00,10.1,mg/m^3,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Biovolume,2023-04-17 08:25:00.000+10:00,0.057,mm3/l,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Cell count,2023-04-17 08:25:00.000+10:00,128105,cells/ml,,,,,,,,,,
WULE,Cyanobacteria Biovolume,2023-04-17 08:25:00.000+10:00,0.313,mm3/l,,,,,,,,,,
WULE,Enterococci,2023-04-17 08:25:00.000+10:00,1,cfu/100ml,,,,,,,,,,
WULE,Microcystis_Biovolume,2023-04-17 08:25:00.000+10:00,0.02,mm3/l,,,,,,,,,,
WULE,Microcystis_Cell count,2023-04-17 08:25:00.000+10:00,747,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria,2023-04-17 08:25:00.000+10:00,747,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria Biovolume,2023-04-17 08:25:00.000+10:00,0.02,mm3/l,,,,,,,,,,
WULE,Total Cyanobacteria,2023-04-17 08:25:00.000+10:00,154600,cells/ml,,,,,,,,,,
WULE,Woronichinia_Biovolume,2023-04-17 08:25:00.000+10:00,0.163,mm3/l,,,,,,,,,,
WULE,Woronichinia_Cell count,2023-04-17 08:25:00.000+10:00,9001,cells/ml,,,,,,,,,,
WULM,Aphanizomenonaceae_Biovolume,2023-04-17 08:15:00.000+10:00,0.028,mm3/l,,,,,,,,,,
WULM,Aphanizomenonaceae_Cell count,2023-04-17 08:15:00.000+10:00,277,cells/ml,,,,,,,,,,
WULM,Blue green colonial alga_Biovolume,2023-04-17 08:15:00.000+10:00,0.151,mm3/l,,,,,,,,,,
WULM,Blue green colonial alga_Cell count,2023-04-17 08:15:00.000+10:00,34327,cells/ml,,,,,,,,,,
WULM,Chlorophyll - a,2023-04-17 08:15:00.000+10:00,25.5,mg/m^3,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Biovolume,2023-04-17 08:15:00.000+10:00,0.038,mm3/l,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Cell count,2023-04-17 08:15:00.000+10:00,86279,cells/ml,,,,,,,,,,
WULM,Cyanobacteria Biovolume,2023-04-17 08:15:00.000+10:00,0.299,mm3/l,,,,,,,,,,
WULM,Enterococci,2023-04-17 08:15:00.000+10:00,6,cfu/100ml,,,,,,,,,,
WULM,Microcystis_Biovolume,2023-04-17 08:15:00.000+10:00,0.007,mm3/l,,,,,,,,,,
WULM,Microcystis_Cell count,2023-04-17 08:15:00.000+10:00,277,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria,2023-04-17 08:15:00.000+10:00,554,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria Biovolume,2023-04-17 08:15:00.000+10:00,0.035,mm3/l,,,,,,,,,,
WULM,Pseudanabaena galeata_Biovolume,2023-04-17 08:15:00.000+10:00,0.011,mm3/l,,,,,,,,,,
WULM,Pseudanabaena galeata_Cell count,2023-04-17 08:15:00.000+10:00,382,cells/ml,,,,,,,,,,
WULM,Pseudanabaena_Biovolume,2023-04-17 08:15:00.000+10:00,0.001,mm3/l,,,,,,,,,,
WULM,Pseudanabaena_Cell count,2023-04-17 08:15:00.000+10:00,139,cells/ml,,,,,,,,,,
WULM,Total Cyanobacteria,2023-04-17 08:15:00.000+10:00,125200,cells/ml,,,,,,,,,,
WULM,Woronichinia_Biovolume,2023-04-17 08:15:00.000+10:00,0.063,mm3/l,,,,,,,,,,
WULM,Woronichinia_Cell count,2023-04-17 08:15:00.000+10:00,3503,cells/ml,,,,,,,,,,
WULW,Blue green colonial alga_Biovolume,2023-04-17 08:10:00.000+10:00,0.039,mm3/l,,,,,,,,,,
WULW,Blue green colonial alga_Cell count,2023-04-17 08:10:00.000+10:00,8941,cells/ml,,,,,,,,,,
WULW,Chlorophyll - a,2023-04-17 08:10:00.000+10:00,12.2,mg/m^3,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Biovolume,2023-04-17 08:10:00.000+10:00,0.045,mm3/l,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Cell count,2023-04-17 08:10:00.000+10:00,101498,cells/ml,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Biovolume,2023-04-17 08:10:00.000+10:00,0.054,mm3/l,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Cell count,2023-04-17 08:10:00.000+10:00,1006,cells/ml,,,,,,,,,,
WULW,Cyanobacteria Biovolume,2023-04-17 08:10:00.000+10:00,0.598,mm3/l,,,,,,,,,,
WULW,Enterococci,2023-04-17 08:10:00.000+10:00,10,cfu/100ml,,,,,,,,,,
WULW,Microcystis_Biovolume,2023-04-17 08:10:00.000+10:00,0.005,mm3/l,,,,,,,,,,
WULW,Microcystis_Cell count,2023-04-17 08:10:00.000+10:00,207,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria,2023-04-17 08:10:00.000+10:00,207,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria Biovolume,2023-04-17 08:10:00.000+10:00,0.005,mm3/l,,,,,,,,,,
WULW,Total Cyanobacteria,2023-04-17 08:10:00.000+10:00,136800,cells/ml,,,,,,,,,,
WULW,Woronichinia_Biovolume,2023-04-17 08:10:00.000+10:00,0.455,mm3/l,,,,,,,,,,
WULW,Woronichinia_Cell count,2023-04-17 08:10:00.000+10:00,25119,cells/ml,,,,,,,,,,
WULW,Ammonia as N,2023-04-03 12:00:00.000+10:00,0.08,mg/L,0.01,,,,,,,,,
WULM,Ammonia as N,2023-04-03 12:00:00.000+10:00,0.03,mg/L,0.01,,,,,,,,,
WULE,Ammonia as N,2023-04-03 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULE,Dissolved Reactive Phosphorus as P,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Dissolved Reactive Phosphorus as P,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Dissolved Reactive Phosphorus as P,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrate as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrate as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrate as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite + Nitrate as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite + Nitrate as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite + Nitrate as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite as N,2023-04-03 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Total Kjeldahl Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,,
WULM,Total Kjeldahl Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,,
WULW,Total Kjeldahl Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULW,Total Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.6,mg/L,0.1,,,,,,,,,
WULM,Total Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,,
WULE,Total Nitrogen as N,2023-04-03 12:00:00.000+10:00,0.7,mg/L,0.1,,,,,,,,,
WULE,Total Phosphorus as P,2023-04-03 12:00:00.000+10:00,0.05,mg/L,0.01,,,,,,,,,
WULW,Total Phosphorus as P,2023-04-03 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULM,Total Phosphorus as P,2023-04-03 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULE,Total suspended solids,2023-04-03 12:00:00.000+10:00,9,mg/L,5,,,,,,,,,
WULW,Total suspended solids,2023-04-03 12:00:00.000+10:00,9,mg/L,5,,,,,,,,,
WULM,Total suspended solids,2023-04-03 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULE,Blue green colonial alga_Biovolume,2023-04-03 08:40:00.000+10:00,0.027,mm3/l,,,,,,,,,,
WULE,Blue green colonial alga_Cell count,2023-04-03 08:40:00.000+10:00,6305,cells/ml,,,,,,,,,,
WULE,Chlorophyll - a,2023-04-03 08:40:00.000+10:00,15.8,mg/m^3,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Biovolume,2023-04-03 08:40:00.000+10:00,0.006,mm3/l,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Cell count,2023-04-03 08:40:00.000+10:00,13440,cells/ml,,,,,,,,,,
WULE,Cuspidothrix issatschenkoi_Biovolume,2023-04-03 08:40:00.000+10:00,0.016,mm3/l,,,,,,,,,,
WULE,Cuspidothrix issatschenkoi_Cell count,2023-04-03 08:40:00.000+10:00,312,cells/ml,,,,,,,,,,
WULE,Cyanobacteria Biovolume,2023-04-03 08:40:00.000+10:00,0.112,mm3/l,,,,,,,,,,
WULE,Enterococci,2023-04-03 08:40:00.000+10:00,3,cfu/100ml,,,,,,,,,,
WULE,Microcystis_Biovolume,2023-04-03 08:40:00.000+10:00,0.013,mm3/l,,,,,,,,,,
WULE,Microcystis_Cell count,2023-04-03 08:40:00.000+10:00,484,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria,2023-04-03 08:40:00.000+10:00,2200,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria Biovolume,2023-04-03 08:40:00.000+10:00,0.063,mm3/l,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Biovolume,2023-04-03 08:40:00.000+10:00,0.05,mm3/l,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Cell count,2023-04-03 08:40:00.000+10:00,1712,cells/ml,,,,,,,,,,
WULE,Total Cyanobacteria,2023-04-03 08:40:00.000+10:00,22250,cells/ml,,,,,,,,,,
WULM,Blue green colonial alga_Biovolume,2023-04-03 08:30:00.000+10:00,0.244,mm3/l,,,,,,,,,,
WULM,Blue green colonial alga_Cell count,2023-04-03 08:30:00.000+10:00,55307,cells/ml,,,,,,,,,,
WULM,Chlorophyll - a,2023-04-03 08:30:00.000+10:00,15.6,mg/m^3,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Biovolume,2023-04-03 08:30:00.000+10:00,0.043,mm3/l,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Cell count,2023-04-03 08:30:00.000+10:00,97064,cells/ml,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Biovolume,2023-04-03 08:30:00.000+10:00,0.133,mm3/l,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Cell count,2023-04-03 08:30:00.000+10:00,2466,cells/ml,,,,,,,,,,
WULM,Cyanobacteria Biovolume,2023-04-03 08:30:00.000+10:00,0.806,mm3/l,,,,,,,,,,
WULM,Enterococci,2023-04-03 08:30:00.000+10:00,1,cfu/100ml,,,,,,,,,,
WULM,Microcystis_Biovolume,2023-04-03 08:30:00.000+10:00,0.021,mm3/l,,,,,,,,,,
WULM,Microcystis_Cell count,2023-04-03 08:30:00.000+10:00,760,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria,2023-04-03 08:30:00.000+10:00,2010,cells/ml,,,,,,,,,,
WULM,Potentially Toxic Cyanobacteria Biovolume,2023-04-03 08:30:00.000+10:00,0.057,mm3/l,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Biovolume,2023-04-03 08:30:00.000+10:00,0.036,mm3/l,,,,,,,,,,
WULM,Raphidiopsis raciborskii_Cell count,2023-04-03 08:30:00.000+10:00,1249,cells/ml,,,,,,,,,,
WULM,Total Cyanobacteria,2023-04-03 08:30:00.000+10:00,175100,cells/ml,,,,,,,,,,
WULM,Woronichinia_Biovolume,2023-04-03 08:30:00.000+10:00,0.329,mm3/l,,,,,,,,,,
WULM,Woronichinia_Cell count,2023-04-03 08:30:00.000+10:00,18214,cells/ml,,,,,,,,,,
WULW,Blue green colonial alga_Biovolume,2023-04-03 08:20:00.000+10:00,0.121,mm3/l,,,,,,,,,,
WULW,Blue green colonial alga_Cell count,2023-04-03 08:20:00.000+10:00,27469,cells/ml,,,,,,,,,,
WULW,Chlorophyll - a,2023-04-03 08:20:00.000+10:00,30.5,mg/m^3,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Biovolume,2023-04-03 08:20:00.000+10:00,0.012,mm3/l,,,,,,,,,,
WULW,Coccoid Blue Green Picoplankton_Cell count,2023-04-03 08:20:00.000+10:00,26879,cells/ml,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Biovolume,2023-04-03 08:20:00.000+10:00,0.034,mm3/l,,,,,,,,,,
WULW,Cuspidothrix issatschenkoi_Cell count,2023-04-03 08:20:00.000+10:00,642,cells/ml,,,,,,,,,,
WULW,Cyanobacteria Biovolume,2023-04-03 08:20:00.000+10:00,0.543,mm3/l,,,,,,,,,,
WULW,Enterococci,2023-04-03 08:20:00.000+10:00,1,cfu/100ml,,,,,,,,,,
WULW,Merismopedia_Biovolume,2023-04-03 08:20:00.000+10:00,0.031,mm3/l,,,,,,,,,,
WULW,Merismopedia_Cell count,2023-04-03 08:20:00.000+10:00,3687,cells/ml,,,,,,,,,,
WULW,Microcystis species 2_Biovolume,2023-04-03 08:20:00.000+10:00,0.017,mm3/l,,,,,,,,,,
WULW,Microcystis species 2_Cell count,2023-04-03 08:20:00.000+10:00,207,cells/ml,,,,,,,,,,
WULW,Microcystis_Biovolume,2023-04-03 08:20:00.000+10:00,0.041,mm3/l,,,,,,,,,,
WULW,Microcystis_Cell count,2023-04-03 08:20:00.000+10:00,1493,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria,2023-04-03 08:20:00.000+10:00,3590,cells/ml,,,,,,,,,,
WULW,Potentially Toxic Cyanobacteria Biovolume,2023-04-03 08:20:00.000+10:00,0.113,mm3/l,,,,,,,,,,
WULW,Raphidiopsis raciborskii_Biovolume,2023-04-03 08:20:00.000+10:00,0.055,mm3/l,,,,,,,,,,
WULW,Raphidiopsis raciborskii_Cell count,2023-04-03 08:20:00.000+10:00,1887,cells/ml,,,,,,,,,,
WULW,Total Cyanobacteria,2023-04-03 08:20:00.000+10:00,75100,cells/ml,,,,,,,,,,
WULW,Woronichinia_Biovolume,2023-04-03 08:20:00.000+10:00,0.232,mm3/l,,,,,,,,,,
WULW,Woronichinia_Cell count,2023-04-03 08:20:00.000+10:00,12831,cells/ml,,,,,,,,,,
WULM,Ammonia as N,2023-03-20 12:00:00.000+10:00,0.01,mg/L,0.01,,,,,,,,,
WULE,Ammonia as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Ammonia as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Dissolved Reactive Phosphorus as P,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Dissolved Reactive Phosphorus as P,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Dissolved Reactive Phosphorus as P,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrate as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrate as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrate as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite + Nitrate as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite + Nitrate as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite + Nitrate as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULE,Nitrite as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULM,Nitrite as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Nitrite as N,2023-03-20 12:00:00.000+10:00,,mg/L,0.01,,,,,,,,,
WULW,Total Kjeldahl Nitrogen as N,2023-03-20 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULM,Total Kjeldahl Nitrogen as N,2023-03-20 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULE,Total Kjeldahl Nitrogen as N,2023-03-20 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULE,Total Nitrogen as N,2023-03-20 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULM,Total Nitrogen as N,2023-03-20 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULW,Total Nitrogen as N,2023-03-20 12:00:00.000+10:00,0.5,mg/L,0.1,,,,,,,,,
WULM,Total Phosphorus as P,2023-03-20 12:00:00.000+10:00,0.04,mg/L,0.01,,,,,,,,,
WULE,Total Phosphorus as P,2023-03-20 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULW,Total Phosphorus as P,2023-03-20 12:00:00.000+10:00,0.02,mg/L,0.01,,,,,,,,,
WULM,Total suspended solids,2023-03-20 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULW,Total suspended solids,2023-03-20 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULE,Total suspended solids,2023-03-20 12:00:00.000+10:00,,mg/L,5,,,,,,,,,
WULE,Aphanizomenon gracile_Biovolume,2023-03-20 09:05:00.000+10:00,0.04,mm3/l,,,,,,,,,,
WULE,Aphanizomenon gracile_Cell count,2023-03-20 09:05:00.000+10:00,798,cells/ml,,,,,,,,,,
WULE,Chlorophyll - a,2023-03-20 09:05:00.000+10:00,11.8,mg/m^3,,,,,,,,,,
WULE,Chrysosporum ovalisporum_Biovolume,2023-03-20 09:05:00.000+10:00,0.03,mm3/l,,,,,,,,,,
WULE,Chrysosporum ovalisporum_Cell count,2023-03-20 09:05:00.000+10:00,486,cells/ml,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Biovolume,2023-03-20 09:05:00.000+10:00,0.035,mm3/l,,,,,,,,,,
WULE,Coccoid Blue Green Picoplankton_Cell count,2023-03-20 09:05:00.000+10:00,79144,cells/ml,,,,,,,,,,
WULE,Cuspidothrix issatschenkoi_Biovolume,2023-03-20 09:05:00.000+10:00,0.053,mm3/l,,,,,,,,,,
WULE,Cuspidothrix issatschenkoi_Cell count,2023-03-20 09:05:00.000+10:00,989,cells/ml,,,,,,,,,,
WULE,Cyanobacteria Biovolume,2023-03-20 09:05:00.000+10:00,0.865,mm3/l,,,,,,,,,,
WULE,Dolichospermum circinale_Biovolume,2023-03-20 09:05:00.000+10:00,0.123,mm3/l,,,,,,,,,,
WULE,Dolichospermum circinale_Cell count,2023-03-20 09:05:00.000+10:00,713,cells/ml,,,,,,,,,,
WULE,Enterococci,2023-03-20 09:05:00.000+10:00,1,cfu/100ml,,,,,,,,,,
WULE,Microcystis_Biovolume,2023-03-20 09:05:00.000+10:00,0.072,mm3/l,,,,,,,,,,
WULE,Microcystis_Cell count,2023-03-20 09:05:00.000+10:00,2606,cells/ml,,,,,,,,,,
WULE,Non toxic Aphanizomenonaceae_Biovolume,2023-03-20 09:05:00.000+10:00,0.03,mm3/l,,,,,,,,,,
WULE,Non toxic Aphanizomenonaceae_Cell count,2023-03-20 09:05:00.000+10:00,676,cells/ml,,,,,,,,,,
WULE,Planktothrix_Biovolume,2023-03-20 09:05:00.000+10:00,0.378,mm3/l,,,,,,,,,,
WULE,Planktothrix_Cell count,2023-03-20 09:05:00.000+10:00,1995,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria,2023-03-20 09:05:00.000+10:00,8990,cells/ml,,,,,,,,,,
WULE,Potentially Toxic Cyanobacteria Biovolume,2023-03-20 09:05:00.000+10:00,0.696,mm3/l,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Biovolume,2023-03-20 09:05:00.000+10:00,0.093,mm3/l,,,,,,,,,,
WULE,Raphidiopsis raciborskii_Cell count,2023-03-20 09:05:00.000+10:00,3186,cells/ml,,,,,,,,,,
WULE,Snowella_Biovolume,2023-03-20 09:05:00.000+10:00,0.011,mm3/l,,,,,,,,,,
WULE,Snowella_Cell count,2023-03-20 09:05:00.000+10:00,1492,cells/ml,,,,,,,,,,
WULE,Total Cyanobacteria,2023-03-20 09:05:00.000+10:00,92090,cells/ml,,,,,,,,,,
WULM,Aphanizomenonaceae_Biovolume,2023-03-20 08:55:00.000+10:00,0.044,mm3/l,,,,,,,,,,
WULM,Aphanizomenonaceae_Cell count,2023-03-20 08:55:00.000+10:00,432,cells/ml,,,,,,,,,,
WULM,Chlorophyll - a,2023-03-20 08:55:00.000+10:00,11,mg/m^3,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Biovolume,2023-03-20 08:55:00.000+10:00,0.036,mm3/l,,,,,,,,,,
WULM,Coccoid Blue Green Picoplankton_Cell count,2023-03-20 08:55:00.000+10:00,80997,cells/ml,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Biovolume,2023-03-20 08:55:00.000+10:00,0.177,mm3/l,,,,,,,,,,
WULM,Cuspidothrix issatschenkoi_Cell count,2023-03-20 08:55:00.000+10:00,3278,cells/ml,,,,,,,,,,
WULM,Cyanobacteria Biovolume,2023-03-20 08:55:00.000+10:00,0.349,mm3/l,,,,,,,,,,
WULM,Dolichospermum circinale_Biovolume,2023-03-20 08:55:00.000+10:00,0.015,mm3/l,,,,,,,,,,
